userID	itemID	rating
36003	FM4xbBtx3SyhOHD4	25
36003	Y213uQ0Zfy98Bqwr	5
36003	h2TIMHZmP9ih5M93	3
36003	P22T6pyyqS3siIeS	16
36003	mC3gT6alBbri6AyB	3
24374	vtvApSGw21hthi9s	4
24374	xFUYpBKEbbItZVS3	5
51181	wr23WBH5iJ7GKVNG	7
36526	3bM5ytohzkAo5m6H	49
36526	2wVC2V7MTHnGYa9A	7
36526	REU4zMyM5jx82rsU	11
36526	5zpNaBRLiVgK5j8c	9
36526	PZaQbFxRKG0Gkssm	5
36526	pctTqt1sBSINEKID	21
36526	ySGkblsC7FoU4Zxr	10
36526	HsJdoVUIydvt3hDh	5
36526	P83tbIBgWCSH2i8b	29
36526	T9rw5U0RMfKrcWMU	114
36526	dDjHNgoPPCq5M7w1	61
36526	gUHRIdKS7624cY2P	4
36526	ewQlJVgIVDT0GQ5X	3
36526	u40m2AnH9FMM3bfJ	4
36526	TJQKaWAJqEJOOh1h	3
36526	ql8MCfg8QnKBogkC	15
36526	kdSclvCphwLw8r4R	3
36526	jklugJqIZEbt9Tcc	3
36526	TgBRGbMFsgPbmagZ	4
36526	wEk1z3LfuhX9ckWI	3
24514	3jfPmDWKyjbRp4zT	6
24514	GGXhjEEWuleKmO0e	3
24514	KY3LTozh9Qo26UtE	3
24514	QXyEtgKnhqknTX0e	56
24514	A97C4ImIqPiRslyH	10
15050	vsQF2aiyQyturO0R	7
15050	Hzg3BWQ4fTMmnZRF	7
15050	EGywWsHEJRpzqft2	4
15050	jJ3RkjQHgkn4ratL	4
15050	VGb3Xq1ptxevlSaT	6
15050	pj4i2c5OmthxRh77	4
15050	PLOgMxOYSI8GzaXA	4
15050	7CzWEPXag7nOVCEQ	4
15050	SFIJvBacCKaZRrHl	3
15050	RGAGCaCBTdMcFMMU	22
15050	eGOuKz8KnruR0lJH	3
88967	DfWASsoggVsMGKVr	4
45626	WBfyVNbjKkeqxVvH	15
45626	25EtnoL9Tzv6eZIB	4
45626	xWvTC6GiXBYQaJs7	4
45626	xqILUdtTkHrvkt8q	3
45626	j1bOK81GLL7EQyYz	3
45626	7g8U57o3SMyYjniM	10
45626	obPU6KiwYbvtfUvH	8
45626	vLcLw2wIsr1F3esl	3
45626	XtWn269j0yLuoHRa	3
45626	C6V1kDIkXwjxUlbs	6
45626	SmcAW9IpuWnxS9v8	15
45626	tQR2oxqcKMNgxIYq	9
45626	OitsIX2fwkQNjsrw	19
45626	Lek0bRvGf8NMXF0a	4
45626	3jfPmDWKyjbRp4zT	6
45626	wr23WBH5iJ7GKVNG	10
45626	b1izAoz6OzOhcwZB	5
45626	dIxP8ETtMDV4l148	3
45626	XMcdj5Lu05OrBoLD	7
40073	ql8MCfg8QnKBogkC	11
16509	IW5YoXV7fje0GGm8	7
16509	89tSDRud9wqA7VEU	3
16509	ANb2dXB7QUmTTN4Z	4
16509	eevMvTCxMiUAVPk2	4
15267	U5xp7kxkVyuhP6bn	8
15267	79LpuBCStwSOOnej	6
15267	2xix8Gkx1JWcC8Vn	8
15267	IZ1rc0h8tX6HB1fa	6
98246	5gHUZl4jCV2aC9gQ	3
98246	LDOt6mI8RCfOtVxG	19
98246	LQ5dn0P5dclBvwDl	10
98246	H6w5mAryhn6q90lk	11
98246	RdsYjiPq2HTRkHUu	3
98246	rITRwBEjL2UDxl6d	20
98246	KftHZIElq5DqSJ7i	5
98246	BA56Cp0cJQYvx6nL	41
98246	EQuvd0TM1euwsgX1	19
98246	oR79xpZPVRUIUts4	3
98246	K12Dxwi7LaiEiePM	12
98246	9bFAsmXCmbClzsgU	9
98246	sF7jBdQSTIKEcjk2	9
98246	75um1cWMkD2NyGfW	28
98246	vItpyeJfNViYnIb7	17
98246	UWbjw1x0A6jWmOnL	3
98246	VGb3Xq1ptxevlSaT	5
98246	eVTJen5QoXVDrLnD	21
98246	VoCcL9iGmy4t2iKg	4
98246	hRny0RAgvxB0Q8Sw	6
98246	C4jjXr5yx9KxZhjk	3
98246	t0qWhhxdahgCuBfu	46
98246	UfWU7FbchZUh2SnL	70
98246	Pg8nsp0g6mIks3cG	3
98246	o9mee8I7oHyt1Pi4	11
98246	v9Ro1RBns0pEfssI	9
98246	VoHtMh3XQuGv56mS	13
98246	JeUt4GD50rnDWWIi	6
98246	3ykIZD8RP15XSCiQ	12
98246	uV1ib4MqzJWTgDkD	11
98246	GmaeSARulGnXbqpS	6
98246	7UyogQcFbD2GQMbg	4
98246	EVVkt70BBd2Mie1X	6
98246	5AezppIVLP3SGaC3	7
98246	uGbV8UCANcNdhpyT	8
98246	Z2kulRBku7T4lemR	15
98246	2HFsFMY433xQqSUM	3
98246	WPicPUjFYRHXuprh	4
98246	YuThBOVvNeymSXH4	3
98246	6PVzICMhGfbvl03i	15
98246	Puq6cPFF767AVLF6	14
98246	6G5PTMXvrIMuXyib	20
98246	QGjrZZJtYQo7fqYg	15
98246	0ltYJZpJLaxEdGd7	10
61646	25EtnoL9Tzv6eZIB	8
61646	79LpuBCStwSOOnej	57
61646	OuqvqcBNCj9nk5uE	12
86937	HRwHYkSg8PWSE0lR	12
86937	eb85LHYRdqsQcUMx	4
69082	QOkYbloQGgqGIL9S	13
36946	N7XykLDBRw7Spa1F	12
36946	h4FVkBtXFDQSrlbX	13
36946	oRZYfgzxewAp6Rgl	229
36946	AkGyrviNXUf9Hh2h	65
36946	D3bTn3ZNBGoZ2fV1	6
36946	uf2pf2MsvPxjJ75T	22
36946	VM5rIKa4SRQXoiq8	48
36946	LkQH6Iq8pgJyMLQ7	3
36946	nmv0Ugy35WMgRzMO	15
36946	TDH3DvQHPW6mPPUS	11
36946	75um1cWMkD2NyGfW	3
36946	sDHyIQqpgNbyowNr	4
36946	8LpPVCWSfRZkXgXs	3
36946	yL3UJz4IgOVhcts2	13
36946	bifCj5ECocc9hC65	19
36946	LAmLuNffCmI3XzIl	7
36946	IZ1rc0h8tX6HB1fa	3
36946	DD2gvLQWRRIccKop	25
36946	qDVDGirLlX8kM5At	11
36946	trZ4wnZXWSquIVYG	15
36946	HtX2BBTCpPQspNlw	4
13528	Gb5HL3tc3oBZ06nO	5
13528	Nemur22H40z04Y5e	12
13528	IIaxsoFj38Au4mEE	15
13528	O3t0HuKhhq9w1I2M	5
39546	5LblDvPTzCKqsKMb	3
39546	rSae2l34QBI6Ryqa	15
7878	QCAdazLRjD4TPSY4	7
7878	Uo9JPtyTTWxTVLQ1	6
7878	j1z4pr3MoiuIBCh3	3
7878	uf2pf2MsvPxjJ75T	22
7878	VM5rIKa4SRQXoiq8	22
7878	7sto51qMdGdity2A	4
7878	TDH3DvQHPW6mPPUS	79
7878	Uz222Eg2UWjWlQsP	6
7878	Pg8nsp0g6mIks3cG	4
7878	NXPegZxiM2mI6yjI	31
7878	Mqkz8LeNktM7lqFE	3
7878	s1h5CvosaYefsPIk	50
7878	no6ePlkbjPTCpYhA	4
7878	An1fLdq0CYNNRzC0	5
9407	eO9NW0Y3oqgX2p2R	10
51430	UGi5iGsVzcIzfw5w	4
51430	uqQkMXpx5YiMYoQ0	4
50278	TDH3DvQHPW6mPPUS	13
18446	giU1kU0HRMZLvMjf	5
18446	0GXFJIihJt7XsykH	8
18446	k33bxYeLMKEJ8mhR	6
18446	jXc8mDVeoYuHGb24	8
18446	rKA4DQPsdE4HAw2X	3
18446	nsh1etTbAJTcWaKP	3
18446	QDHyM3dEGPklSb7X	3
18446	lpT51J2X5PB7vVaE	3
18446	TfBEryeTB1L5hDTG	30
18446	4ISb6zAO64vCDKAE	3
18446	5LblDvPTzCKqsKMb	3
18446	t61gRUmCesgyaG6K	6
18446	QAGUuGp7Wm3lWTcG	10
18446	n4GNm3uVwMSAaDCd	33
18446	3IeeFbNeFOlOiJOC	4
18446	bcrR5lXwhuUKyz0C	139
31074	1TBoK8eQ9EG9TULK	12
31074	7yiF9e8QCKOEfDio	3
31074	xGTsB6vW6pek2Bwz	4
31074	yW7HaFbUjGvjhptq	3
31074	wK0adUmm8VW5o0Ue	4
31074	GsIgC6ksETZwCGcT	3
31074	Nc2YUxMblpFd00Dt	7
31074	nvhGyw3UtOT4fsRz	3
31074	oBpRX3vQJK9HCNF8	3
31074	CfumFwlJRzgzOSA2	3
31074	bg1NLY9b6V2YuAXT	6
31074	uYTiNC8YqeGtQvvm	3
31074	LGuvev6ad629cOrI	3
31074	OsbBdNdl2DRFKCnq	5
31074	mCnmHhZqt2inAcjW	5
31074	mVLWk9e3eODs99BY	4
31074	YA7ghr3A74AnIkGK	4
31074	SFIJvBacCKaZRrHl	3
31074	7PqQzremHtb8vfVT	7
31074	uBylXM90JTMHBdgX	34
31074	8YSvh4BzxJxDDdRf	19
84076	d8GBLKIcES1kygId	4
84076	rSzZKH85Vh1pBiay	10
84076	9DnIjyI31V6WOxth	3
23719	hpIcf4HWkOojR53f	7
23719	fz1aCgn15jwOkkrR	3
23719	BiRCzbhADjzWLndz	18
23719	PAvndgHBJjzhp7W0	1163
23719	3s3OGyFZzcIQlAt9	64
23719	4EI6WTiFv6NSBHpv	6
23719	Qv4QtzmkVWtvOqqo	14
23719	xySinlxVcQgK5ctX	5
23719	tecomBGxtyBGnysy	9
23719	XpcI3ahFhBtmtZtT	9
23719	tlOsb1R2CHTbyPSp	8
23719	Of5PrlH0oCK0XZk1	4
23719	46JY5RLPSgl32anJ	18
23719	dodo5WLTefoAjtG5	10
23719	iz5Rt7HbzbGc7VYR	9
55180	tUrGCe5aXMZ43xaJ	9
55180	Z5ib65o9UfEIzLgl	6
55180	rKA4DQPsdE4HAw2X	3
55180	jJecc84eUKPiBO3e	13
55180	XFHsDXxIXN7gvNDb	5
55180	wqdE9DkWgjMdGwOn	18
55180	fFz7NgbI0iJWhZbm	5
55180	0Zhw8ngsZeMvxZM3	25
55180	ufEKaFlJdGJwsMRq	4
55180	HoIwGdnPOa8dR8AY	7
55180	0ukxL9FTcPfqjZws	3
55180	2GKEI3RJTfP3tM85	7
55180	GlYslBKVrU42Fiib	4
71224	bd1hbq4DygbVoaHi	23
71224	Mk9UjHufUqCQ1rVQ	20
71224	Hrt1XxrqUBNC4rCe	15
105966	3w5W38G2iD1SzmA6	35
105966	VnYBds0R0fZm9nlq	18
105966	ct7bVVlVkBhAFLYM	29
105966	AQFZclCcd37homTd	10
104098	jB31k5mRnPAFPgUd	6
104098	d4RdoOUWkxPBJtkB	14
104098	lKV1ejXR2L7GqF4f	11
104098	81B72auBmbhOdCDx	6
104098	uBylXM90JTMHBdgX	4
104098	4XYtnbF7idPnKr9n	4
104098	wEk1z3LfuhX9ckWI	5
104098	34UJTgUOJ0QnERqM	13
104098	1HNbB2jYOPVyrBwZ	15
104098	TFZBq7SMbfUJ3PEg	4
104098	YRITQ7o80HnaO5vC	9
1975	lRZ2LOHiXIRfaZgy	5
1975	xphzfTIlojeuNgbP	68
1975	kCjoZhap3XdiCWsC	5
1975	wdQJV5GNBA9FXZKX	54
1975	IRj438XOZXK3vTZp	3
1975	auuwqpVCU2VZxfEt	26
1975	LXU4nTomN6eelJPh	36
1975	u2DtTk7qCtWo8i8T	11
1975	swSDbmARZNL0tibz	4
1975	TuWoYGBPUiuAVH3I	4
1975	QDHyM3dEGPklSb7X	3
1975	nztjpbNSxj1fEH5u	5
1975	d5zBW52Mf7gvAD8x	5
1975	Uz222Eg2UWjWlQsP	5
1975	go6RTkPQjmMHvCDe	4
1975	T7l86uPN3CEhY8KU	7
1975	Pg8nsp0g6mIks3cG	4
1975	FAYdi89QeZnZGVSg	5
1975	Fwtz7NMdJS8BN9fp	32
1975	Us5ImvrHwpmVM8tP	12
1975	0iZKLwXdxVTEN00K	3
1975	QDJTGYvqsV3G90Eb	19
1975	RGAGCaCBTdMcFMMU	10
1975	h5P7WshNdjpbVMzT	3
1975	kPQllTjnYgfZhHKH	12
1975	7YbQciHjYCp2rz8S	21
1975	fxS1zbEhgTTVestF	7
1975	qXl1TdYggbvNI0aE	20
7657	oLK06A7mfIeEMNYy	3
7657	j7ERNoOnl47fcIr7	3
59961	Uc0wMX4Pqa7EPqCC	24
51311	kIrLWnnYR30YqbkQ	5
45995	fRq10DIt8WQHVIyW	10
45995	S1osFyHsdPinNDyQ	7
45995	prVky8MabZY60zIG	7
65955	ZOb5AlPrpU5mBwGN	3
85985	S9wp8rb3fojOFKEA	5
85985	vKq3UKWRR7QhWaJh	6
85985	tQR2oxqcKMNgxIYq	5
85985	5LblDvPTzCKqsKMb	3
85985	BSXYtwTNdv7WWp2n	3
85985	LAmLuNffCmI3XzIl	3
85985	3jfPmDWKyjbRp4zT	7
85985	aBXkmWMKK4L6oUXf	4
85985	nMttUHxADG0pbtmY	3
85985	2xix8Gkx1JWcC8Vn	3
85985	LKcNRg4vRYh1L0nE	3
85985	M980Ce2WH2tTTHsz	4
85985	bAWYl4RVDcjjRRxx	4
46743	oR79xpZPVRUIUts4	6
11153	25EtnoL9Tzv6eZIB	10
11153	D1zPnf9y3x5salN4	3
11153	MzdRliPkcseDAw18	13
11153	C6V1kDIkXwjxUlbs	3
11153	I7q8szLkBR55g4Fe	5
11153	T7l86uPN3CEhY8KU	37
11153	4UNFpay8NqncDwcq	3
11153	y33F3gjubszoaFRF	14
11153	7dLa5RPtBVDIUKmR	27
11153	mBXlPdXbPY861fJZ	27
31452	Tkg2zsFG3FK4s4h5	14
31452	oD1US9OsGKyB7pxm	3
31452	VoHtMh3XQuGv56mS	5
31452	LchsEmbJdb7FVwOv	13
31452	r4ysG7AdOFu5GCm9	5
15003	yzZ6vW7JAP94ej19	6
15003	BSXYtwTNdv7WWp2n	5
15003	vzd0iaf05QC1Tt8O	3
15003	j28iuLKofbrYBH6t	6
13813	P1i3i7762urIBUKs	39
13813	36ujJOdGQv5FACcs	9
13813	zVaurSbD85VqTSdD	6
13813	x9BqjwpbB1gugiFv	9
13813	UZcaUhtAlJ21ZAlE	15
13813	oej2fCZ2DGvXjf3O	10
13813	Ysn0T4oTAf4zBGdi	3
13813	2oMZP1rnE5PDOvvB	4
13813	Y1uACGkLyWAiHhb6	7
13813	2iuSNjkeDoqs4zjd	7
13813	1Z5P3BjuKWzGDzoo	16
13813	wjedger9RHfwUBAW	5
13813	o1rcAtN012DfWrrN	10
13813	9nUN559yeDFtEdAD	3
13813	2tqxu2X0cvpY9hzt	5
13813	pkzbnslE6Gk7KYlF	3
13813	N0CleeubXo11HQIh	3
13813	NG6TadLGKLHLx4tC	20
13813	d8w26jUyq90fO7V3	6
13813	6ZPz7Mfm519kkRPO	4
13813	IvBjN6xngO1nPsUh	19
13813	b8FkzRYlHq3Shyb6	24
13813	5WzIFQX33PCJsIiW	15
13813	HeIRgi0VYZfLnelT	11
19742	Mk9UjHufUqCQ1rVQ	20
19742	Hrt1XxrqUBNC4rCe	19
19742	PAvndgHBJjzhp7W0	17
19742	EycBjuR2S7U5yHvh	16
19742	TFPEyhunWisJ5BB8	20
19742	3hliWNF2ar7T24FR	52
19742	bFxLHzaf3qw9YVoE	11
19742	U17Rii4cXDInPri6	21
19742	zEBX7vTfulf28g4K	14
19742	dDiwF9ctvCCELTE4	3
19742	deZ1GXaWJR0MBxFZ	3
19742	qo7qT3tFBX2e4WcA	5
19742	njAZBNP9OknGX0Iq	3
19742	HWbiBda3C4BiUzFW	5
8265	5SFDCKtOhYGoFVlP	7
8265	jhtCxIUyCV2mNcI2	7
8265	mGLCSBToTA1s1bWc	18
8265	JjqaO9VLku4lFxnB	3
8265	0DoZih5Whk51H72t	4
67914	ZB4EiZPVttA4uuRI	11
67914	xGhHh3tmkcuye6Iu	3
67914	FjzUZ0A1jPVsqWi2	14
67914	DmA7TgrTBnxAO4yW	3
67914	vQjHQRr89SPcMbkV	7
55545	GYWAeiVXVLkFiKjZ	8
55545	9UlHEE0tcB4Ljaro	13
45071	h4FVkBtXFDQSrlbX	22
45071	oRZYfgzxewAp6Rgl	13
45071	mPePqfdfjA1QrJNy	14
45071	AkGyrviNXUf9Hh2h	18
45071	D3bTn3ZNBGoZ2fV1	17
45071	GBWhiRBjEIwQy7UT	43
45071	SyW0FymjFVQ7tQSG	29
45071	HH3iYoE9TNT8ci6O	23
45071	tKMNNv2J1LIhCtjP	68
45071	nmv0Ugy35WMgRzMO	69
45071	d5zBW52Mf7gvAD8x	20
45071	5k57tBosExKBpp1K	5
45071	igs5Sr1hWZIrm5OC	29
45071	bifCj5ECocc9hC65	16
45071	QPGRWviyRYm9oBs5	26
45071	9YW4JrQ95J8oyOa7	124
44850	AkN19gTS3a7ddJP8	21
44850	LOHSvMBJXmC278KS	8
44850	mRojVEB7ol27yqIN	10
44850	fz1aCgn15jwOkkrR	9
44850	rXB9BYVwhXbCJJhQ	4
44850	nXnlexDYGyZml0ZT	38
44850	ipM6YBONYHckjLMI	5
44850	ZenoUQ3L850QKYVe	5
44850	Ik4mMI77U9Bq2cdc	4
44850	cJmFfhvZp3atXSvE	4
44850	KVS0HfbQwSKtKZbr	3
44850	pqVQnPEEtdkCBf08	4
44850	MLrUwj9dk9P9uQEs	4
44850	NyGI9bGtWi8BTl7V	8
44850	yAcVhOYc32XFNwvN	3
44850	F5v99uEogy4tIDa4	40
44850	8J012itywbh6NDpa	5
44850	WmLPipoEE3ByBlmE	14
44850	orODX4AWYMg9qWEu	3
44850	xvDZBJby42JEOlbE	7
44850	IHjCgGMnDqUV48qJ	5
44850	7ztRIV9TS1O0CDG6	8
44850	kIrLWnnYR30YqbkQ	22
44850	XQcqNi83nzK1jveu	3
44850	IBlYNNkZ6T4CP0CT	18
44850	5k57tBosExKBpp1K	6
44850	rhzaCTRxmG1yys1b	3
44850	VGb3Xq1ptxevlSaT	3
44850	IrZOclfx4d31eZ4E	4
44850	guCvsqPuQrRdV6Ka	59
44850	5W7RTSzYz8EVHroD	3
44850	7ClllYnITTsDQaS4	4
44850	U17Rii4cXDInPri6	9
44850	4ISb6zAO64vCDKAE	7
44850	zEBX7vTfulf28g4K	6
44850	SFIJvBacCKaZRrHl	3
44850	3wfWXDb6Rnb6YJ9f	4
44850	igs5Sr1hWZIrm5OC	3
44850	Q3rRCVP3f8zJAm2e	5
44850	Ty6OgF440UYuAJbI	3
44850	9KvCfGNF5v5vJnft	10
44850	mo9pGP3bFjNMSFT3	18
44850	wBGV20rmOPkynx8D	8
44850	6M6vlrpUfjJpHoqW	3
44850	KaTCF5M35YvkjjAI	5
44850	W7Lg61BTM1BGC3rz	5
44850	yy4YyTRdbsZgRxzL	4
44850	NwbcLd9ls0zUSu8E	3
44850	CDuj5cZUPIjVSMaW	4
44850	1gCbobEgn1u47YD6	26
44850	GR2uTOMOzmHtj46o	3
44850	6S3hiGxTsUYoiXQ2	5
44850	RMbq7XtxkfKRZQNd	5
44850	YiZfDKZQPiOk9PNQ	5
44850	tVtaJ8mpjPULpi5M	6
44850	Fv4gdSE08cg9KTQs	4
44850	8WrksAjVOedA9OVs	3
44850	OsA60hCV2Q9CEiqH	5
44850	fxS1zbEhgTTVestF	3
44850	QXyEtgKnhqknTX0e	4
44850	hiZOnY63Q67hWHMU	4
44850	YXJ8XuMgU69azgtP	4
44850	SchvjjnD6G6Bvi5u	18
44850	WI2241404UKXbjga	13
44850	ZhCpr6rRtB0kKrQg	7
44850	fSZQDljgENVUxOYj	11
44850	eM8K5aCWgfvVINF7	7
44850	GneYiBQdZTOPRaVg	3
44850	0JA2xmcpDWN55caD	4
44850	myoCvPb1dyaj0Tf0	17
44850	fjuiqGblFP7jKDIb	9
44850	w9zlTnpRoEhL2ogJ	3
44850	rBLI6qkpG9Bmm5rU	4
44850	tER3tzLGyzxLuedV	4
44850	9YW4JrQ95J8oyOa7	7
44850	6Tp3igNNkyxzqcLA	6
44850	LlTBoEBAt9wsK8Th	4
44850	L1S8b1cHyqawhFPZ	3
59700	mo9pGP3bFjNMSFT3	17
31745	s1h5CvosaYefsPIk	45
31745	ZTzkoewgonL06NLp	32
294	8LrZmSEL73FH3x5q	4
294	vxTo87D6q7sSaSEj	3
36639	bE3TPt0JOACpobE7	30
36639	DjzvYhdFwslOBZ2f	4
36639	VhZivBtS5v0WO0rf	7
36639	9DnIjyI31V6WOxth	6
20416	aq4lTawcx6CXZIkc	14
4483	IZRJnrVImZ5515li	3
4483	xWvTC6GiXBYQaJs7	3
4483	xqILUdtTkHrvkt8q	3
4483	W8sFXIVWwaOcSFO5	4
4483	lbDOG8LHyc2JmZth	9
4483	XxlQrnpNTJSXK5wC	4
4483	JtcGuWZsmB2Volpa	9
4483	r4ysG7AdOFu5GCm9	4
4483	c5NmembXHyw9yNxs	4
4483	uBWLqxkfgB87wKSK	5
4483	WhSzBbGKdGiNuDKZ	4
4483	dmVYFXnxBn7K4mW8	28
4483	akEJ7Hnbp0CYPMf6	4
4483	E5N07nR6ZAtOjXjb	3
1513	Markmpt1s8jKcnck	35
1513	dMcy1JLT4iEPweUI	5
1513	rKA4DQPsdE4HAw2X	3
1513	JFXtfCuHFAQZgqIW	9
1513	c5nQGbGMTHAD8rBe	3
1513	yAyvUeaeMHLrgRVI	3
1513	vVILZQzr43AUzeH9	3
1513	uqvnx1TF44UHfYIx	3
1513	OitsIX2fwkQNjsrw	3
1513	c5NmembXHyw9yNxs	3
1513	uBWLqxkfgB87wKSK	4
1513	1sKFLliHcHSsGtCv	4
40297	GG0D6FMQVlQZseZr	6
40297	hNnYYAU2e5zyfLzj	8
40297	izmXfuhagNs5RXhY	10
40297	VGb3Xq1ptxevlSaT	7
40297	OPGOAvHBhrBeTM16	16
40297	ndQ2yaLHVtcOhEVb	11
40297	k0aIqi3nSGHYDDbF	8
40297	w0ZqrkYMHVxQkihs	18
40297	8JTgILdJUh8UTZ7M	4
40297	6bawG7C6rEFNzc7B	16
40297	4rMIR6wvKfldd1oC	3
40297	3Kqi2XtEl3amaqf6	5
40297	tQR2oxqcKMNgxIYq	3
40297	5LblDvPTzCKqsKMb	40
40297	n2HbOcuwqC04X7qC	6
40297	6iiSfk5dDk9nCKVv	8
40297	s0qEdhUODZdJ4K96	6
40297	ErF748vsJEld9ydl	3
40297	NyGfrYUdLPiAzzjf	15
40297	00GCd9HYEge6Ntwi	7
40297	v3IhMi29Z2pGWyk6	6
40297	MLwzUuhAHfRIMPQD	7
40297	X1skTNKZ8HuwEDwC	3
40297	YuThBOVvNeymSXH4	8
40297	Ro9aqTmrmHL8Sd3D	6
40297	5FYjYOYtboGmj2oN	7
40297	zO8gwg73TYVDoxWp	3
25379	WpCFDEmCMufQ9koO	3
18585	fz1aCgn15jwOkkrR	4
18585	kcaGVQKbdYYz9657	3
18585	DXMMpQ6Cy0mm5pVR	4
18585	zORL2FOggnnc1fOc	4
18585	FVTBsNHOkjbtjLKR	3
18585	OuqvqcBNCj9nk5uE	23
18585	rPQoz2ylAsmSdZSF	12
18585	6c9JTPqBiKjCdicL	21
18585	kv2Hlb7NSt4qJk7j	12
18585	yUx5NxDG6KZIojFp	12
18585	CfxquIGyNyNtxJNR	12
18585	WVF8FI0OudiTPp4a	12
18585	6DxGXg72FfNt9YcS	12
18585	XJ2J0pk40oXB3qIV	12
18585	AbB5DlE0tb6lC1xx	20
18585	NpCTWbsRK9yx4E45	12
18585	nAo3Hp1qUu5ZoU6r	21
6534	z3IFy7q4DtGEo0fi	4
6534	NXPegZxiM2mI6yjI	3
6534	lKgylhWdrnlNC2xx	3
9934	m2nYVoLxi9D6YkVr	3
9934	Grh79mjaokNsoY2U	3
9934	hyqJUw01T4rZ2Haf	8
9934	9PhjS5PpTaD83W71	8
9934	O3t0HuKhhq9w1I2M	7
34303	QDJTGYvqsV3G90Eb	39
20951	2nftOXfDTM1UKgUz	6
20951	qVuVgfpXIyXe6L3N	11
20951	nPiLcIRM700kTn9i	7
5281	e2MxPQ7Kd7SjkE94	5
5281	3WoyIP4n3xAESHrn	12
5281	dodo5WLTefoAjtG5	3
5281	iz5Rt7HbzbGc7VYR	3
5281	qWt55YWuCLtAxkFY	5
5281	PDHgXypfJrtDDRqw	3
60920	AHlBMAayqLrNZVIL	18
36826	lsI7RpydtQbphAhh	16
36826	aUbD6C3U0E8e4t3t	26
36826	mmnI80TDpHXoGrS9	28
36826	RHwPR7HLY7W46Mk4	35
17250	1TBoK8eQ9EG9TULK	65
17250	9dJanAWXLZWP5xeh	5
17250	XerZE5sDVP07zHnM	41
17250	yW7HaFbUjGvjhptq	7
17250	GBxZ2okCG8lZrC6M	9
17250	3hliWNF2ar7T24FR	19
17250	uYTiNC8YqeGtQvvm	3
17250	B6WNsT2awOYQKInq	5
17250	OsbBdNdl2DRFKCnq	5
17250	mCnmHhZqt2inAcjW	5
17250	mVLWk9e3eODs99BY	5
17250	8XqarMkUHxjzlgHs	5
17250	7Wif82abGd65loGr	4
17250	SNHytxB9I3jBwpqx	4
17250	G7b9bS6VtFXFMZC0	4
17250	GfB8RuhGkHZeAzzn	4
4187	xQXq8YwEBxtd5v97	3
4187	BZxRPuFl5kkpZwnh	33
4187	Z04ubpryM7Pm2BU9	3
4187	R53wdUihsdoTE1lU	3
4187	h5P7WshNdjpbVMzT	13
4187	IfBjhiJeROM5Jsmu	9
46431	u1onEj1Z0B22uep5	3
46431	TDH3DvQHPW6mPPUS	3
46431	o80qmfRG6FOn16Ka	11
2812	4mUv2IlmqBk2ZlpK	5
2812	CawzUERvD0pmeDhz	4
2812	FrQpwvVF1fwzNps7	3
2812	HeWArDQ0no1QSylL	10
2812	nKX7EkOdopk2r3yP	8
2812	LchsEmbJdb7FVwOv	4
4517	XkWaj82p7ztu9Zg8	4
55936	GKzoFJ0cpO3jAofv	5
100227	SVS9afwtPRH9SGGm	3
100227	TfBEryeTB1L5hDTG	28
100227	o9TRadq11WogKhAF	14
45471	pSfJcrGENKwKxvmG	30
45471	FWgXRYPCyR0JW0Sb	11
45471	FimYBEtF99Hvqmdv	13
45471	aVFAE1RnCPHwMlEV	4
45471	D9RB64zaOHbV18ve	5
45471	2LUnRZfz6q7ejLyp	3
45471	piL4CACmdsLyuyDo	3
45471	Qaz8cnaFT8HPeLLK	11
45471	SVS9afwtPRH9SGGm	7
45471	Markmpt1s8jKcnck	11
45471	Lvg8N7k2ozJaFZwq	6
45471	XZiMAuN6NSgd5Y7N	3
45471	BroFUZwaA6yH5biy	3
45471	GhiNVOwP6DycR97W	3
45471	xWvTC6GiXBYQaJs7	5
45471	xqILUdtTkHrvkt8q	6
45471	cTr6UcEgk4Yp9R4q	6
45471	VEmWTrLvZHBqvi9F	3
45471	Ksino63lm8VWV3JG	3
45471	o6jekI0bK8ZwrHx1	4
45471	yhbNzk3calqq3WmF	3
45471	uqQkMXpx5YiMYoQ0	8
45471	6J5tsCOUoKhBvfL5	3
45471	KNkk2UdyYeZTRMUB	3
45471	LLIBSowh1yyGg6Wm	3
45471	islu6cWIWc9zIWW1	4
45471	C4jjXr5yx9KxZhjk	3
45471	kcaGVQKbdYYz9657	4
45471	DXMMpQ6Cy0mm5pVR	4
45471	Pg8nsp0g6mIks3cG	4
45471	NG6TadLGKLHLx4tC	3
45471	GZRYkO4CETveU4T0	3
45471	bE3TPt0JOACpobE7	3
45471	4i9YfK4vAvBf6EtA	12
45471	h5P7WshNdjpbVMzT	7
45471	An1fLdq0CYNNRzC0	18
45471	R5y0cHSrk9pFZTvt	3
45471	2TfEodW0RX2A2ssa	3
45471	hO8KZadd37HxJQNP	3
45471	rZRsL4f3vlY5GRtT	5
45471	vxybEVTMXgn4JI8G	3
59849	MAs462qtenKEZTF5	3
59849	puJFIu3Of2SFgsiu	9
59849	tr7lhlh10USsXUZ9	4
59849	B6e3ZZoy0HPAfU8s	3
59849	YMQDxB02SiodSQ7g	12
59849	SjIBAo7flZSu7Or6	12
59849	egIlA0RIMD6Rl0Uy	11
59849	5GZKFVULYO53NKI2	3
94552	BiRCzbhADjzWLndz	13
